Date,Hour,Team ID,Units,Direct Hours,Indirect Hours,Idle Hours,Standard Hours,New Hire Share,Travel Distance
2026-01-03,22,PCK-A-N,955,7.828,1.365,2.707,7.958,0.15,9144
2026-01-03,23,PCK-A-N,955,7.915,1.452,2.534,7.958,0.15,8971
2026-01-03,0,PCK-A-N,477,4.163,0.716,1.071,3.979,0.15,4423
2026-01-03,1,PCK-A-N,955,8.057,1.322,2.521,7.958,0.15,8958
2026-01-03,2,PCK-A-N,955,9.367,1.147,1.386,7.958,0.15,9105
2026-01-03,3,PCK-A-N,955,9.222,1.405,1.272,7.958,0.15,9161
2026-01-03,4,PCK-A-N,955,9.263,1.477,1.16,7.958,0.15,9071
2026-01-03,5,PCK-A-N,955,8.284,1.307,2.309,7.958,0.15,8962
2026-01-03,8,PCK-B-D,731,6.898,0.921,2.382,6.088,0.12,10289
2026-01-03,9,PCK-B-D,812,6.989,1.332,1.879,6.764,0.12,11151
2026-01-03,10,PCK-B-D,812,7.296,1.421,1.483,6.764,0.12,11453
2026-01-03,11,PCK-B-D,812,6.831,1.114,2.255,6.764,0.12,11739
2026-01-03,12,PCK-B-D,406,3.383,0.63,1.087,3.382,0.12,5710
2026-01-03,13,PCK-B-D,812,7.075,1.361,1.764,6.764,0.12,11410
2026-01-03,14,PCK-B-D,812,6.824,0.961,2.416,6.764,0.12,11389
2026-01-03,15,PCK-B-D,812,6.763,1.346,2.091,6.764,0.12,11543
2026-01-03,16,PCK-B-D,812,6.946,1.14,2.114,6.764,0.12,11608
2026-01-03,17,PCK-B-D,812,7.07,1.179,1.951,6.764,0.12,11142
2026-01-03,20,PCK-B-N,559,5.656,1.171,1.673,4.655,0.2,7630
2026-01-03,21,PCK-B-N,621,5.77,0.897,1.833,5.172,0.2,8875
2026-01-03,22,PCK-B-N,621,5.746,1.142,1.612,5.172,0.2,8761
2026-01-03,23,PCK-B-N,621,5.835,0.799,1.866,5.172,0.2,8858
2026-01-03,0,PCK-B-N,310,2.832,0.569,0.849,2.586,0.2,4326
2026-01-03,1,PCK-B-N,621,5.877,1.101,1.523,5.172,0.2,8471
2026-01-03,2,PCK-B-N,621,6.423,0.974,1.103,5.172,0.2,8485
2026-01-03,3,PCK-B-N,621,6.255,1.119,1.126,5.172,0.2,8921
2026-01-03,4,PCK-B-N,621,6.39,1.014,1.096,5.172,0.2,8609
2026-01-03,5,PCK-B-N,621,5.482,0.922,2.096,5.172,0.2,8942
2026-01-03,8,PCK-C-D,602,6.691,1.123,2.386,5.013,0.1,15422
2026-01-03,9,PCK-C-D,668,7.292,1.239,1.669,5.57,0.1,17529
2026-01-03,10,PCK-C-D,668,6.81,1.156,2.234,5.57,0.1,17817
2026-01-03,11,PCK-C-D,668,6.968,1.333,1.9,5.57,0.1,16955
2026-01-03,12,PCK-C-D,334,3.595,0.569,0.936,2.785,0.1,8575
2026-01-03,13,PCK-C-D,668,6.934,0.992,2.274,5.57,0.1,17413
2026-01-03,14,PCK-C-D,668,6.821,1.16,2.219,5.57,0.1,17542
2026-01-03,15,PCK-C-D,668,7.075,1.427,1.698,5.57,0.1,17827
2026-01-03,16,PCK-C-D,668,6.832,1.287,2.081,5.57,0.1,17006
2026-01-03,17,PCK-C-D,668,7.014,1.336,1.85,5.57,0.1,17594
2026-01-03,20,PCK-C-N,430,5.213,0.701,1.736,3.581,0.15,11000
2026-01-03,21,PCK-C-N,477,5.149,0.706,1.796,3.979,0.15,12607
2026-01-03,22,PCK-C-N,477,5.363,0.785,1.503,3.979,0.15,12323
2026-01-03,23,PCK-C-N,477,5.196,0.839,1.616,3.979,0.15,12246
2026-01-03,0,PCK-C-N,239,2.604,0.517,0.704,1.989,0.15,6372
2026-01-03,1,PCK-C-N,477,5.064,1.059,1.527,3.979,0.15,12708
2026-01-03,2,PCK-C-N,477,5.93,0.903,0.817,3.979,0.15,12161
2026-01-03,3,PCK-C-N,477,5.852,1.022,0.776,3.979,0.15,12745
2026-01-03,4,PCK-C-N,477,6.179,1.004,0.468,3.979,0.15,12552
2026-01-03,5,PCK-C-N,477,5.388,0.848,1.415,3.979,0.15,12839
2026-01-03,8,PAK-D-1,1547,11.354,1.487,3.308,10.313,0.1,0
2026-01-03,9,PAK-D-1,1719,12.146,1.678,2.325,11.459,0.1,0
2026-01-03,10,PAK-D-1,1719,11.402,1.585,3.163,11.459,0.1,0
2026-01-03,11,PAK-D-1,1719,11.892,1.624,2.634,11.459,0.1,0
2026-01-03,12,PAK-D-1,859,6.056,0.762,1.257,5.73,0.1,0
2026-01-03,13,PAK-D-1,1719,11.795,1.673,2.681,11.459,0.1,0
2026-01-03,14,PAK-D-1,1719,12.168,2.021,1.962,11.459,0.1,0
2026-01-03,15,PAK-D-1,1719,11.613,2.029,2.508,11.459,0.1,0
2026-01-03,16,PAK-D-1,1719,12.096,1.997,2.058,11.459,0.1,0
2026-01-03,17,PAK-D-1,1719,12.058,1.676,2.416,11.459,0.1,0
2026-01-03,8,PAK-D-2,1031,8.211,1.628,2.061,6.875,0.25,0
2026-01-03,9,PAK-D-2,1146,8.495,1.221,2.184,7.639,0.25,0
2026-01-03,10,PAK-D-2,1146,8.178,1.41,2.313,7.639,0.25,0
2026-01-03,11,PAK-D-2,1146,8.256,1.142,2.503,7.639,0.25,0
2026-01-03,12,PAK-D-2,573,4.155,0.741,1.055,3.82,0.25,0
2026-01-03,13,PAK-D-2,1146,8.084,1.437,2.379,7.639,0.25,0
2026-01-03,14,PAK-D-2,1146,8.16,1.444,2.296,7.639,0.25,0
2026-01-03,15,PAK-D-2,1146,8.167,1.464,2.27,7.639,0.25,0
2026-01-03,16,PAK-D-2,1146,8.443,1.161,2.296,7.639,0.25,0
2026-01-03,17,PAK-D-2,1146,8.223,1.224,2.453,7.639,0.25,0
2026-01-03,20,PAK-N-1,1719,13.333,2.786,4.281,11.459,0.18,0
2026-01-03,21,PAK-N-1,1910,14.234,2.574,3.591,12.732,0.18,0
2026-01-03,22,PAK-N-1,1910,14.242,2.498,3.661,12.732,0.18,0
2026-01-03,23,PAK-N-1,1910,13.678,2.35,4.371,12.732,0.18,0
2026-01-03,0,PAK-N-1,955,6.947,1.12,2.132,6.366,0.18,0
2026-01-03,1,PAK-N-1,1910,14.113,2.832,3.456,12.732,0.18,0
2026-01-03,2,PAK-N-1,1910,16.295,2.804,1.301,12.732,0.18,0
2026-01-03,3,PAK-N-1,1910,15.219,2.241,2.94,12.732,0.18,0
2026-01-03,4,PAK-N-1,1910,16.101,2.817,1.482,12.732,0.18,0
2026-01-03,5,PAK-N-1,1910,14.182,2.529,3.689,12.732,0.18,0
2026-01-03,8,SHP-D,2492,6.428,1.232,1.69,5.934,0.1,0
2026-01-03,9,SHP-D,2769,6.792,1.009,1.549,6.594,0.1,0
2026-01-03,10,SHP-D,2769,6.656,1.174,1.52,6.594,0.1,0
2026-01-03,11,SHP-D,2769,6.574,1.069,1.707,6.594,0.1,0
2026-01-03,12,SHP-D,1385,3.538,0.455,0.682,3.297,0.1,0
2026-01-03,13,SHP-D,2769,6.648,1.171,1.531,6.594,0.1,0
2026-01-03,14,SHP-D,2769,7.034,1.105,1.211,6.594,0.1,0
2026-01-03,15,SHP-D,2769,6.972,1.202,1.176,6.594,0.1,0
2026-01-03,16,SHP-D,2769,6.645,0.986,1.719,6.594,0.1,0
2026-01-03,17,SHP-D,2769,6.568,0.989,1.793,6.594,0.1,0
2026-01-03,20,SHP-N,1805,5.034,1.035,1.581,4.297,0.1,0
2026-01-03,21,SHP-N,2005,5.017,0.914,1.719,4.775,0.1,0
2026-01-03,22,SHP-N,2005,4.984,0.995,1.672,4.775,0.1,0
2026-01-03,23,SHP-N,2005,5.022,0.842,1.786,4.775,0.1,0
2026-01-03,0,SHP-N,1003,2.576,0.369,0.88,2.387,0.1,0
2026-01-03,1,SHP-N,2005,5.11,1.035,1.504,4.775,0.1,0
2026-01-03,2,SHP-N,2005,5.764,0.764,1.123,4.775,0.1,0
2026-01-03,3,SHP-N,2005,5.831,0.733,1.086,4.775,0.1,0
2026-01-03,4,SHP-N,2005,5.801,0.784,1.064,4.775,0.1,0
2026-01-03,5,SHP-N,2005,5.06,0.767,1.823,4.775,0.1,0
2026-01-03,8,RCV-D,3436,19.78,3.17,0.0,18.085,0.12,0
2026-01-03,9,RCV-D,3840,20.581,2.369,0.0,20.21,0.12,0
2026-01-03,10,RCV-D,3692,19.836,3.114,-0.0,19.43,0.12,0
2026-01-03,11,RCV-D,3503,19.759,3.191,0.0,18.435,0.12,0
2026-01-03,12,RCV-D,1925,10.196,1.279,0.0,10.134,0.12,0
2026-01-03,13,RCV-D,3911,20.843,2.107,0.0,20.586,0.12,0
2026-01-03,14,RCV-D,3846,20.331,2.619,0.0,20.244,0.12,0
2026-01-03,15,RCV-D,3734,20.066,2.884,0.0,19.652,0.12,0
2026-01-03,16,RCV-D,3577,20.032,2.918,0.0,18.827,0.12,0
2026-01-03,17,RCV-D,3707,19.805,3.145,0.0,19.511,0.12,0
2026-01-03,20,RCV-N,1575,9.593,1.003,0.454,8.291,0.2,0
2026-01-03,21,RCV-N,1642,9.802,1.248,0.0,8.642,0.2,0
2026-01-03,22,RCV-N,1680,9.728,1.322,0.0,8.844,0.2,0
2026-01-03,23,RCV-N,1650,9.657,1.393,0.0,8.682,0.2,0
2026-01-03,0,RCV-N,857,4.771,0.754,0.0,4.512,0.2,0
2026-01-03,1,RCV-N,1696,9.856,1.194,0.0,8.925,0.2,0
2026-01-03,2,RCV-N,1576,9.974,1.076,-0.0,8.297,0.2,0
2026-01-03,3,RCV-N,1412,9.524,1.526,0.0,7.432,0.2,0
2026-01-03,4,RCV-N,1497,9.57,1.48,0.0,7.878,0.2,0
2026-01-03,5,RCV-N,1685,9.903,1.147,0.0,8.871,0.2,0
2026-01-03,8,PUT-AB-D,3158,24.598,3.452,0.0,24.29,0.1,30175
2026-01-03,9,PUT-AB-D,3414,25.095,2.955,0.0,26.26,0.1,32014
2026-01-03,10,PUT-AB-D,3365,25.197,2.853,0.0,25.886,0.1,32593
2026-01-03,11,PUT-AB-D,3169,24.379,3.671,0.0,24.38,0.1,30018
2026-01-03,12,PUT-AB-D,1684,12.403,1.622,0.0,12.952,0.1,16055
2026-01-03,13,PUT-AB-D,3472,25.473,2.577,0.0,26.706,0.1,33952
2026-01-03,14,PUT-AB-D,3257,25.086,2.964,0.0,25.057,0.1,30610
2026-01-03,15,PUT-AB-D,3362,24.195,3.855,0.0,25.86,0.1,31372
2026-01-03,16,PUT-AB-D,3362,24.215,3.835,0.0,25.864,0.1,32550
2026-01-03,17,PUT-AB-D,3233,24.723,3.327,0.0,24.868,0.1,31567
2026-01-03,20,PUT-C-N,1987,21.518,3.132,0.0,15.286,0.2,52469
2026-01-03,21,PUT-C-N,2158,21.702,2.948,0.0,16.601,0.2,55105
2026-01-03,22,PUT-C-N,2190,22.06,2.59,-0.0,16.843,0.2,56452
2026-01-03,23,PUT-C-N,2150,22.042,2.608,0.0,16.535,0.2,55234
2026-01-03,0,PUT-C-N,1048,10.799,1.526,0.0,8.065,0.2,26581
2026-01-03,1,PUT-C-N,2127,22.359,2.291,-0.0,16.365,0.2,56590
2026-01-03,2,PUT-C-N,1862,22.305,2.345,0.0,14.32,0.2,49836
2026-01-03,3,PUT-C-N,1800,21.344,3.306,-0.0,13.847,0.2,47840
2026-01-03,4,PUT-C-N,1864,22.196,2.454,-0.0,14.339,0.2,47419
2026-01-03,5,PUT-C-N,2097,21.958,2.692,0.0,16.133,0.2,55092
2026-01-03,8,CNT-B-D,289,0.842,0.176,0.681,0.803,0.05,4143
2026-01-03,9,CNT-B-D,321,0.9,0.177,0.623,0.892,0.05,4466
2026-01-03,10,CNT-B-D,321,0.893,0.202,0.605,0.892,0.05,4494
2026-01-03,11,CNT-B-D,321,0.912,0.192,0.595,0.892,0.05,4454
2026-01-03,12,CNT-B-D,161,0.447,0.104,0.299,0.446,0.05,2247
2026-01-03,13,CNT-B-D,321,0.936,0.157,0.607,0.892,0.05,4450
2026-01-03,14,CNT-B-D,321,0.893,0.184,0.623,0.892,0.05,4612
2026-01-03,15,CNT-B-D,321,0.888,0.224,0.589,0.892,0.05,4542
2026-01-03,16,CNT-B-D,321,0.933,0.192,0.575,0.892,0.05,4556
2026-01-03,17,CNT-B-D,321,0.893,0.209,0.598,0.892,0.05,4468
2026-01-04,8,PCK-A-D,1028,8.903,1.922,3.625,8.566,0.1,9710
2026-01-04,9,PCK-A-D,1142,9.327,1.788,3.335,9.518,0.1,11118
2026-01-04,10,PCK-A-D,1142,9.302,1.497,3.651,9.518,0.1,10672
2026-01-04,11,PCK-A-D,1142,9.12,1.881,3.449,9.518,0.1,11182
2026-01-04,12,PCK-A-D,571,4.508,0.91,1.807,4.759,0.1,5609
2026-01-04,13,PCK-A-D,1142,8.996,1.62,3.834,9.518,0.1,10721
2026-01-04,14,PCK-A-D,1142,9.49,1.339,3.622,9.518,0.1,10582
2026-01-04,15,PCK-A-D,1142,9.495,1.683,3.272,9.518,0.1,11119
2026-01-04,16,PCK-A-D,1142,9.323,1.696,3.431,9.518,0.1,10909
2026-01-04,17,PCK-A-D,1142,9.518,1.499,3.433,9.518,0.1,11215
2026-01-04,20,PCK-A-N,791,7.279,1.442,3.179,6.59,0.15,7685
2026-01-04,21,PCK-A-N,879,7.658,1.132,3.111,7.322,0.15,8558
2026-01-04,22,PCK-A-N,879,7.205,1.552,3.142,7.322,0.15,8275
2026-01-04,23,PCK-A-N,879,7.264,1.449,3.187,7.322,0.15,8182
2026-01-04,0,PCK-A-N,439,3.735,0.672,1.542,3.661,0.15,4239
2026-01-04,1,PCK-A-N,879,7.403,1.442,3.055,7.322,0.15,8590
2026-01-04,2,PCK-A-N,879,8.17,1.172,2.558,7.322,0.15,8370
2026-01-04,3,PCK-A-N,879,8.44,1.215,2.245,7.322,0.15,8425
2026-01-04,4,PCK-A-N,879,8.438,1.565,1.897,7.322,0.15,8534
2026-01-04,5,PCK-A-N,879,7.542,1.077,3.281,7.322,0.15,8371
2026-01-04,8,PCK-B-D,672,6.378,1.033,2.789,5.601,0.12,9408
2026-01-04,9,PCK-B-D,747,6.303,1.391,2.506,6.223,0.12,10375
2026-01-04,10,PCK-B-D,747,6.37,1.231,2.599,6.223,0.12,10208
2026-01-04,11,PCK-B-D,747,6.304,1.02,2.876,6.223,0.12,10362
2026-01-04,12,PCK-B-D,373,3.161,0.693,1.246,3.112,0.12,5341
2026-01-04,13,PCK-B-D,747,6.401,1.232,2.567,6.223,0.12,10512
2026-01-04,14,PCK-B-D,747,6.331,1.253,2.617,6.223,0.12,10738
2026-01-04,15,PCK-B-D,747,6.241,0.923,3.035,6.223,0.12,10505
2026-01-04,16,PCK-B-D,747,6.651,1.121,2.428,6.223,0.12,10345
2026-01-04,17,PCK-B-D,747,6.532,1.195,2.473,6.223,0.12,10729
2026-01-04,20,PCK-B-N,514,5.256,0.802,2.442,4.283,0.2,7271
2026-01-04,21,PCK-B-N,571,5.048,1.13,2.323,4.759,0.2,8063
2026-01-04,22,PCK-B-N,571,5.032,0.783,2.685,4.759,0.2,8260
2026-01-04,23,PCK-B-N,571,5.37,1.101,2.029,4.759,0.2,7834
2026-01-04,0,PCK-B-N,286,2.569,0.555,1.126,2.38,0.2,3943
2026-01-04,1,PCK-B-N,571,5.292,1.093,2.116,4.759,0.2,7855
2026-01-04,2,PCK-B-N,571,5.929,0.786,1.784,4.759,0.2,7971
2026-01-04,3,PCK-B-N,571,5.922,1.046,1.533,4.759,0.2,7869
2026-01-04,4,PCK-B-N,571,5.883,0.891,1.726,4.759,0.2,8207
2026-01-04,5,PCK-B-N,571,5.077,0.961,2.462,4.759,0.2,7995
2026-01-04,8,PCK-C-D,554,6.05,1.304,2.845,4.613,0.1,14083
2026-01-04,9,PCK-C-D,615,6.268,1.309,2.623,5.125,0.1,16413
2026-01-04,10,PCK-C-D,615,6.527,1.341,2.332,5.125,0.1,15769
2026-01-04,11,PCK-C-D,615,6.216,1.306,2.678,5.125,0.1,16403
2026-01-04,12,PCK-C-D,308,3.353,0.531,1.215,2.563,0.1,8048
2026-01-04,13,PCK-C-D,615,6.648,1.251,2.301,5.125,0.1,16429
2026-01-04,14,PCK-C-D,615,6.311,1.258,2.631,5.125,0.1,15907
2026-01-04,15,PCK-C-D,615,6.501,1.216,2.483,5.125,0.1,16105
2026-01-04,16,PCK-C-D,615,6.551,1.425,2.223,5.125,0.1,15573
2026-01-04,17,PCK-C-D,615,6.203,1.373,2.624,5.125,0.1,15900
2026-01-04,20,PCK-C-N,395,4.554,0.761,2.335,3.295,0.15,10088
2026-01-04,21,PCK-C-N,439,4.974,0.834,1.842,3.661,0.15,11700
2026-01-04,22,PCK-C-N,439,4.993,0.786,1.871,3.661,0.15,11811
2026-01-04,23,PCK-C-N,439,5.006,0.949,1.695,3.661,0.15,11369
2026-01-04,0,PCK-C-N,220,2.377,0.475,0.973,1.83,0.15,5744
2026-01-04,1,PCK-C-N,439,4.764,0.835,2.051,3.661,0.15,11737
2026-01-04,2,PCK-C-N,439,5.572,0.879,1.199,3.661,0.15,11248
2026-01-04,3,PCK-C-N,439,5.325,0.974,1.351,3.661,0.15,11720
2026-01-04,4,PCK-C-N,439,5.372,0.807,1.471,3.661,0.15,11334
2026-01-04,5,PCK-C-N,439,4.997,0.886,1.767,3.661,0.15,11301
2026-01-04,8,PAK-D-1,1423,10.298,1.865,3.987,9.489,0.1,0
2026-01-04,9,PAK-D-1,1582,11.289,1.734,3.127,10.543,0.1,0
2026-01-04,10,PAK-D-1,1582,10.804,1.537,3.808,10.543,0.1,0
2026-01-04,11,PAK-D-1,1582,11.069,1.531,3.55,10.543,0.1,0
2026-01-04,12,PAK-D-1,791,5.235,1.126,1.714,5.272,0.1,0
2026-01-04,13,PAK-D-1,1582,10.782,2.244,3.124,10.543,0.1,0
2026-01-04,14,PAK-D-1,1582,11.315,2.015,2.82,10.543,0.1,0
2026-01-04,15,PAK-D-1,1582,10.454,2.077,3.618,10.543,0.1,0
2026-01-04,16,PAK-D-1,1582,11.11,2.128,2.912,10.543,0.1,0
2026-01-04,17,PAK-D-1,1582,10.93,1.665,3.555,10.543,0.1,0
2026-01-04,8,PAK-D-2,949,7.292,1.562,3.046,6.326,0.25,0
2026-01-04,9,PAK-D-2,1054,7.626,1.306,2.968,7.029,0.25,0
2026-01-04,10,PAK-D-2,1054,7.583,1.379,2.938,7.029,0.25,0
2026-01-04,11,PAK-D-2,1054,7.538,1.466,2.896,7.029,0.25,0
2026-01-04,12,PAK-D-2,527,3.754,0.792,1.404,3.514,0.25,0
2026-01-04,13,PAK-D-2,1054,7.817,1.501,2.582,7.029,0.25,0
2026-01-04,14,PAK-D-2,1054,7.895,1.1,2.905,7.029,0.25,0
2026-01-04,15,PAK-D-2,1054,7.403,1.594,2.904,7.029,0.25,0
2026-01-04,16,PAK-D-2,1054,7.382,1.496,3.022,7.029,0.25,0
2026-01-04,17,PAK-D-2,1054,7.475,1.608,2.817,7.029,0.25,0
2026-01-04,20,PAK-N-1,1582,12.633,2.311,5.456,10.543,0.18,0
2026-01-04,21,PAK-N-1,1757,12.45,2.125,5.825,11.715,0.18,0
2026-01-04,22,PAK-N-1,1757,13.034,2.601,4.765,11.715,0.18,0
2026-01-04,23,PAK-N-1,1757,12.334,2.072,5.995,11.715,0.18,0
2026-01-04,0,PAK-N-1,879,6.231,0.949,3.02,5.857,0.18,0
2026-01-04,1,PAK-N-1,1757,13.114,2.286,5.0,11.715,0.18,0
2026-01-04,2,PAK-N-1,1757,14.111,2.66,3.629,11.715,0.18,0
2026-01-04,3,PAK-N-1,1757,14.27,2.206,3.925,11.715,0.18,0
2026-01-04,4,PAK-N-1,1757,15.039,2.607,2.754,11.715,0.18,0
2026-01-04,5,PAK-N-1,1757,13.226,2.232,4.942,11.715,0.18,0
2026-01-04,8,SHP-D,2293,6.115,1.159,2.076,5.46,0.1,0
2026-01-04,9,SHP-D,2548,6.114,1.204,2.032,6.067,0.1,0
2026-01-04,10,SHP-D,2548,6.207,1.26,1.882,6.067,0.1,0
2026-01-04,11,SHP-D,2548,6.217,0.957,2.176,6.067,0.1,0
2026-01-04,12,SHP-D,1274,3.159,0.487,1.029,3.033,0.1,0
2026-01-04,13,SHP-D,2548,6.088,1.229,2.034,6.067,0.1,0
2026-01-04,14,SHP-D,2548,6.227,0.951,2.172,6.067,0.1,0
2026-01-04,15,SHP-D,2548,6.378,1.021,1.951,6.067,0.1,0
2026-01-04,16,SHP-D,2548,6.361,1.062,1.928,6.067,0.1,0
2026-01-04,17,SHP-D,2548,6.329,1.23,1.791,6.067,0.1,0
2026-01-04,20,SHP-N,1661,4.664,0.991,1.994,3.954,0.1,0
2026-01-04,21,SHP-N,1845,4.828,0.891,1.931,4.393,0.1,0
2026-01-04,22,SHP-N,1845,4.511,0.795,2.344,4.393,0.1,0
2026-01-04,23,SHP-N,1845,4.821,0.95,1.88,4.393,0.1,0
2026-01-04,0,SHP-N,923,2.25,0.414,1.161,2.197,0.1,0
2026-01-04,1,SHP-N,1845,4.618,0.73,2.302,4.393,0.1,0
2026-01-04,2,SHP-N,1845,5.219,0.973,1.458,4.393,0.1,0
2026-01-04,3,SHP-N,1845,5.157,0.751,1.742,4.393,0.1,0
2026-01-04,4,SHP-N,1845,5.168,0.748,1.733,4.393,0.1,0
2026-01-04,5,SHP-N,1845,4.765,1.041,1.844,4.393,0.1,0
2026-01-04,8,RCV-D,2678,15.13,2.907,4.913,14.096,0.12,0
2026-01-04,9,RCV-D,2976,16.647,2.69,3.613,15.662,0.12,0
2026-01-04,10,RCV-D,2976,15.836,2.306,4.808,15.662,0.12,0
2026-01-04,11,RCV-D,2976,15.663,3.066,4.221,15.662,0.12,0
2026-01-04,12,RCV-D,1488,8.041,1.326,2.107,7.831,0.12,0
2026-01-04,13,RCV-D,2976,15.658,2.241,5.051,15.662,0.12,0
2026-01-04,14,RCV-D,2976,15.778,2.445,4.727,15.662,0.12,0
2026-01-04,15,RCV-D,2976,15.715,2.555,4.68,15.662,0.12,0
2026-01-04,16,RCV-D,2976,15.82,2.855,4.275,15.662,0.12,0
2026-01-04,17,RCV-D,2976,16.567,2.888,3.495,15.662,0.12,0
2026-01-04,20,RCV-N,1148,7.19,1.148,2.711,6.041,0.2,0
2026-01-04,21,RCV-N,1275,7.1,1.363,2.587,6.712,0.2,0
2026-01-04,22,RCV-N,1275,7.335,1.265,2.45,6.712,0.2,0
2026-01-04,23,RCV-N,1275,7.16,1.231,2.659,6.712,0.2,0
2026-01-04,0,RCV-N,638,3.578,0.684,1.263,3.356,0.2,0
2026-01-04,1,RCV-N,1275,7.601,1.103,2.346,6.712,0.2,0
2026-01-04,2,RCV-N,1275,8.674,1.505,0.871,6.712,0.2,0
2026-01-04,3,RCV-N,1275,8.105,1.0,1.946,6.712,0.2,0
2026-01-04,4,RCV-N,1275,8.257,1.155,1.638,6.712,0.2,0
2026-01-04,5,RCV-N,1275,7.161,1.348,2.541,6.712,0.2,0
2026-01-04,8,PUT-AB-D,2372,18.448,2.896,6.707,18.247,0.1,23092
2026-01-04,9,PUT-AB-D,2636,18.976,3.775,5.299,20.274,0.1,25745
2026-01-04,10,PUT-AB-D,2636,19.633,2.768,5.649,20.274,0.1,24754
2026-01-04,11,PUT-AB-D,2636,19.45,3.735,4.865,20.274,0.1,24622
2026-01-04,12,PUT-AB-D,1318,10.215,1.287,2.524,10.137,0.1,12218
2026-01-04,13,PUT-AB-D,2636,19.205,2.863,5.983,20.274,0.1,24965
2026-01-04,14,PUT-AB-D,2636,19.708,3.433,4.91,20.274,0.1,25662
2026-01-04,15,PUT-AB-D,2636,20.051,3.017,4.982,20.274,0.1,24800
2026-01-04,16,PUT-AB-D,2636,19.598,2.962,5.49,20.274,0.1,25677
2026-01-04,17,PUT-AB-D,2636,19.511,3.211,5.328,20.274,0.1,24549
2026-01-04,20,PUT-C-N,1454,16.657,2.28,5.712,11.184,0.2,37834
2026-01-04,21,PUT-C-N,1615,17.171,3.306,4.173,12.426,0.2,41326
2026-01-04,22,PUT-C-N,1615,16.576,2.675,5.398,12.426,0.2,41752
2026-01-04,23,PUT-C-N,1615,16.64,2.68,5.329,12.426,0.2,42907
2026-01-04,0,PUT-C-N,808,8.104,1.402,2.819,6.213,0.2,20603
2026-01-04,1,PUT-C-N,1615,16.358,2.864,5.428,12.426,0.2,41935
2026-01-04,2,PUT-C-N,1615,18.235,3.104,3.311,12.426,0.2,42383
2026-01-04,3,PUT-C-N,1615,18.794,2.442,3.413,12.426,0.2,41109
2026-01-04,4,PUT-C-N,1615,18.232,2.445,3.973,12.426,0.2,41369
2026-01-04,5,PUT-C-N,1615,16.006,2.567,6.078,12.426,0.2,42402
2026-01-04,8,CNT-B-D,305,0.927,0.188,0.584,0.846,0.05,4371
2026-01-04,9,CNT-B-D,338,0.943,0.205,0.552,0.94,0.05,4671
2026-01-04,10,CNT-B-D,338,0.986,0.164,0.55,0.94,0.05,4786
2026-01-04,11,CNT-B-D,338,0.938,0.237,0.525,0.94,0.05,4769
2026-01-04,12,CNT-B-D,169,0.492,0.115,0.243,0.47,0.05,2381
2026-01-04,13,CNT-B-D,338,0.923,0.169,0.608,0.94,0.05,4655
2026-01-04,14,CNT-B-D,338,0.958,0.234,0.508,0.94,0.05,4683
2026-01-04,15,CNT-B-D,338,0.976,0.186,0.539,0.94,0.05,4606
2026-01-04,16,CNT-B-D,338,0.959,0.169,0.572,0.94,0.05,4749
2026-01-04,17,CNT-B-D,338,0.937,0.204,0.559,0.94,0.05,4776
2026-01-05,8,PCK-A-D,1420,12.612,1.612,2.776,11.831,0.1,13591
2026-01-05,9,PCK-A-D,1577,12.435,2.328,2.237,13.146,0.1,15017
2026-01-05,10,PCK-A-D,1577,12.954,2.348,1.698,13.146,0.1,14638
2026-01-05,11,PCK-A-D,1577,12.905,1.552,2.543,13.146,0.1,14597
2026-01-05,12,PCK-A-D,789,6.369,0.901,1.23,6.573,0.1,7344
2026-01-05,13,PCK-A-D,1577,12.465,2.121,2.414,13.146,0.1,15391
2026-01-05,14,PCK-A-D,1577,12.874,2.265,1.861,13.146,0.1,14796
2026-01-05,15,PCK-A-D,1577,13.033,1.708,2.259,13.146,0.1,14551
2026-01-05,16,PCK-A-D,1577,13.019,2.087,1.894,13.146,0.1,15227
2026-01-05,17,PCK-A-D,1577,13.119,1.903,1.978,13.146,0.1,14758
2026-01-05,20,PCK-A-N,1092,9.969,1.734,2.296,9.101,0.15,10670
2026-01-05,21,PCK-A-N,1213,9.933,1.578,2.488,10.112,0.15,11279
2026-01-05,22,PCK-A-N,1213,10.458,1.396,2.146,10.112,0.15,11308
2026-01-05,23,PCK-A-N,1213,10.064,1.64,2.296,10.112,0.15,11472
2026-01-05,0,PCK-A-N,607,5.243,0.776,0.981,5.056,0.15,5768
2026-01-05,1,PCK-A-N,1213,9.983,1.906,2.111,10.112,0.15,11199
2026-01-05,2,PCK-A-N,1213,11.359,1.537,1.103,10.112,0.15,11751
2026-01-05,3,PCK-A-N,1213,11.308,1.522,1.17,10.112,0.15,11538
2026-01-05,4,PCK-A-N,1213,11.478,1.787,0.735,10.112,0.15,11750
2026-01-05,5,PCK-A-N,1213,10.169,1.47,2.361,10.112,0.15,11277
2026-01-05,8,PCK-B-D,928,8.846,1.128,2.026,7.736,0.12,13066
2026-01-05,9,PCK-B-D,1031,9.062,1.306,1.632,8.595,0.12,14436
2026-01-05,10,PCK-B-D,1031,8.837,1.334,1.829,8.595,0.12,14687
2026-01-05,11,PCK-B-D,1031,9.065,1.094,1.841,8.595,0.12,14039
2026-01-05,12,PCK-B-D,516,4.479,0.546,0.975,4.298,0.12,7066
