Order ID,Order Date,Store ID,Product ID,Quantity,Unit Price,Discount,Net Sales,COGS
O000376,2024-01-27,ST01,AP05,1,89.0,0.0,89.0,33.82
O000377,2024-01-27,ST04,AC05,1,35.0,0.0,35.0,11.55
O000378,2024-01-27,ST11,AC05,1,35.0,0.0,35.0,11.55
O000379,2024-01-28,ST12,AP04,1,89.0,0.2,71.2,37.38
O000380,2024-01-28,ST10,AP01,1,249.0,0.2,199.2,109.56
O000381,2024-01-28,ST11,FW02,1,219.0,0.0,219.0,109.5
O000382,2024-01-28,ST01,AC05,2,35.0,0.0,70.0,23.1
O000383,2024-01-28,ST05,AP02,1,299.0,0.0,299.0,137.54
O000384,2024-01-28,ST10,AP01,1,249.0,0.0,249.0,109.56
O000385,2024-01-28,ST04,AC05,1,35.0,0.0,35.0,11.55
O000386,2024-01-28,ST11,AC03,1,129.0,0.1,116.1,60.63
O000387,2024-01-28,ST11,AC05,2,35.0,0.0,70.0,23.1
O000388,2024-01-28,ST02,AP03,1,99.0,0.1,89.1,39.6
O000389,2024-01-28,ST04,AC02,1,45.0,0.0,45.0,17.1
O000390,2024-01-28,ST09,AP03,1,99.0,0.0,99.0,39.6
O000391,2024-01-28,ST06,TG01,2,349.0,0.2,558.4,404.84
O000392,2024-01-28,ST01,AP03,1,99.0,0.0,99.0,39.6
O000393,2024-01-28,ST09,SB02,1,119.0,0.2,95.2,57.12
O000394,2024-01-28,ST11,AP04,1,89.0,0.0,89.0,37.38
O000395,2024-01-28,ST03,CL02,1,229.0,0.2,183.2,125.95
O000396,2024-01-28,ST03,AC01,2,49.0,0.2,78.4,39.2
O000397,2024-01-28,ST01,AC05,1,35.0,0.0,35.0,11.55
O000398,2024-01-28,ST01,CL01,1,79.0,0.0,79.0,39.5
O000399,2024-01-29,ST06,AC02,1,45.0,0.1,40.5,17.1
O000400,2024-01-29,ST11,AP04,1,89.0,0.0,89.0,37.38
O000401,2024-01-29,ST10,AP05,3,89.0,0.1,240.3,101.46
O000402,2024-01-29,ST02,AC03,3,129.0,0.0,387.0,181.89
O000403,2024-01-29,ST01,AP03,1,99.0,0.0,99.0,39.6
O000404,2024-01-29,ST11,AP05,2,89.0,0.0,178.0,67.64
O000405,2024-01-29,ST06,FW01,1,149.0,0.2,119.2,71.52
O000406,2024-01-29,ST09,AP01,1,249.0,0.0,249.0,109.56
O000407,2024-01-29,ST09,AC01,2,49.0,0.1,88.2,39.2
O000408,2024-01-29,ST12,AC01,1,49.0,0.2,39.2,19.6
O000409,2024-01-29,ST11,FW01,1,149.0,0.0,149.0,71.52
O000410,2024-01-29,ST06,AC01,1,49.0,0.0,49.0,19.6
O000411,2024-01-29,ST06,CL01,1,79.0,0.2,63.2,39.5
O000412,2024-01-29,ST02,SB02,1,119.0,0.0,119.0,57.12
O000413,2024-01-30,ST08,AP01,2,249.0,0.0,498.0,219.12
O000414,2024-01-30,ST05,TG02,1,429.0,0.0,429.0,235.95
O000415,2024-01-30,ST12,CK01,1,89.0,0.1,80.1,44.5
O000416,2024-01-30,ST11,AP04,1,89.0,0.1,80.1,37.38
O000417,2024-01-30,ST10,FW03,1,169.0,0.0,169.0,82.81
O000418,2024-01-31,ST01,AP02,1,299.0,0.1,269.1,137.54
O000419,2024-01-31,ST08,FW03,1,169.0,0.1,152.1,82.81
O000420,2024-01-31,ST09,CK02,1,59.0,0.2,47.2,26.55
O000421,2024-01-31,ST07,AC05,3,35.0,0.0,105.0,34.65
O000422,2024-01-31,ST03,AP02,1,299.0,0.2,239.2,137.54
O000423,2024-01-31,ST06,FW04,1,69.0,0.0,69.0,27.6
O000424,2024-01-31,ST03,AP03,3,99.0,0.2,237.6,118.8
O000425,2024-01-31,ST03,AP02,2,299.0,0.0,598.0,275.08
O000426,2024-01-31,ST10,AP05,1,89.0,0.2,71.2,33.82
O000427,2024-02-01,ST07,TG01,1,349.0,0.0,349.0,202.42
O000428,2024-02-01,ST04,AP02,1,299.0,0.0,299.0,137.54
O000429,2024-02-01,ST11,AC05,1,35.0,0.1,31.5,11.55
O000430,2024-02-01,ST08,SB01,2,279.0,0.2,446.4,290.16
O000431,2024-02-01,ST02,CL04,2,24.0,0.1,43.2,16.8
O000432,2024-02-01,ST03,CK01,1,89.0,0.0,89.0,44.5
O000433,2024-02-01,ST07,AC03,1,129.0,0.1,116.1,60.63
O000434,2024-02-01,ST07,CL01,1,79.0,0.0,79.0,39.5
O000435,2024-02-01,ST07,FW04,1,69.0,0.0,69.0,27.6
O000436,2024-02-01,ST09,AP03,1,99.0,0.1,89.1,39.6
O000437,2024-02-01,ST04,CL01,1,79.0,0.0,79.0,39.5
O000438,2024-02-02,ST11,AC02,1,45.0,0.2,36.0,17.1
O000439,2024-02-02,ST03,AP05,1,89.0,0.0,89.0,33.82
O000440,2024-02-02,ST03,AC03,1,129.0,0.0,129.0,60.63
O000441,2024-02-02,ST06,SB02,1,119.0,0.2,95.2,57.12
O000442,2024-02-02,ST11,AP02,1,299.0,0.1,269.1,137.54
O000443,2024-02-02,ST11,CK02,2,59.0,0.1,106.2,53.1
O000444,2024-02-02,ST05,AP05,3,89.0,0.2,213.6,101.46
O000445,2024-02-02,ST03,FW04,1,69.0,0.0,69.0,27.6
O000446,2024-02-02,ST11,CL03,1,39.0,0.0,39.0,16.38
O000447,2024-02-02,ST09,AC01,1,49.0,0.1,44.1,19.6
O000448,2024-02-02,ST11,AP04,1,89.0,0.1,80.1,37.38
O000449,2024-02-02,ST02,FW04,1,69.0,0.1,62.1,27.6
O000450,2024-02-02,ST01,CL02,1,229.0,0.0,229.0,125.95
O000451,2024-02-02,ST10,AC02,2,45.0,0.1,81.0,34.2
O000452,2024-02-03,ST12,AP04,1,89.0,0.0,89.0,37.38
O000453,2024-02-03,ST06,CL01,1,79.0,0.2,63.2,39.5
O000454,2024-02-03,ST10,AP01,2,249.0,0.0,498.0,219.12
O000455,2024-02-03,ST07,AP05,1,89.0,0.1,80.1,33.82
O000456,2024-02-03,ST05,CL04,1,24.0,0.2,19.2,8.4
O000457,2024-02-03,ST09,AC02,1,45.0,0.0,45.0,17.1
O000458,2024-02-03,ST04,AP01,1,249.0,0.2,199.2,109.56
O000459,2024-02-03,ST01,CL04,2,24.0,0.1,43.2,16.8
O000460,2024-02-03,ST09,TG01,1,349.0,0.0,349.0,202.42
O000461,2024-02-03,ST06,FW04,1,69.0,0.0,69.0,27.6
O000462,2024-02-03,ST09,FW03,3,169.0,0.2,405.6,248.43
O000463,2024-02-03,ST03,AP01,1,249.0,0.0,249.0,109.56
O000464,2024-02-03,ST04,FW01,2,149.0,0.2,238.4,143.04
O000465,2024-02-03,ST10,FW01,1,149.0,0.0,149.0,71.52
O000466,2024-02-03,ST10,FW03,2,169.0,0.0,338.0,165.62
O000467,2024-02-03,ST06,AP02,1,299.0,0.1,269.1,137.54
O000468,2024-02-03,ST06,AC04,1,139.0,0.0,139.0,62.55
O000469,2024-02-03,ST11,AC03,2,129.0,0.0,258.0,121.26
O000470,2024-02-04,ST11,CL01,2,79.0,0.0,158.0,79.0
O000471,2024-02-04,ST06,SB02,2,119.0,0.0,238.0,114.24
O000472,2024-02-04,ST08,AC02,1,45.0,0.1,40.5,17.1
O000473,2024-02-04,ST06,AC05,1,35.0,0.1,31.5,11.55
O000474,2024-02-04,ST12,AP05,1,89.0,0.2,71.2,33.82
O000475,2024-02-04,ST11,AP05,1,89.0,0.0,89.0,33.82
O000476,2024-02-04,ST08,AP04,1,89.0,0.0,89.0,37.38
O000477,2024-02-04,ST07,AP01,1,249.0,0.1,224.1,109.56
O000478,2024-02-04,ST07,SB01,1,279.0,0.0,279.0,145.08
O000479,2024-02-04,ST04,FW01,1,149.0,0.0,149.0,71.52
O000480,2024-02-04,ST05,FW02,1,219.0,0.2,175.2,109.5
O000481,2024-02-04,ST05,FW02,3,219.0,0.0,657.0,328.5
O000482,2024-02-04,ST10,AP03,3,99.0,0.1,267.3,118.8
O000483,2024-02-04,ST05,AC05,1,35.0,0.0,35.0,11.55
O000484,2024-02-04,ST10,AP02,2,299.0,0.1,538.2,275.08
O000485,2024-02-04,ST01,AP03,1,99.0,0.1,89.1,39.6
O000486,2024-02-04,ST01,AP02,1,299.0,0.0,299.0,137.54
O000487,2024-02-04,ST07,CK02,1,59.0,0.0,59.0,26.55
O000488,2024-02-04,ST12,AP02,1,299.0,0.1,269.1,137.54
O000489,2024-02-04,ST09,CL04,1,24.0,0.0,24.0,8.4
O000490,2024-02-05,ST11,TG02,1,429.0,0.0,429.0,235.95
O000491,2024-02-05,ST11,FW03,1,169.0,0.1,152.1,82.81
O000492,2024-02-05,ST11,AP02,1,299.0,0.0,299.0,137.54
O000493,2024-02-05,ST02,FW03,2,169.0,0.0,338.0,165.62
O000494,2024-02-05,ST12,AP03,1,99.0,0.1,89.1,39.6
O000495,2024-02-05,ST04,AP03,2,99.0,0.2,158.4,79.2
O000496,2024-02-05,ST07,AC02,1,45.0,0.1,40.5,17.1
O000497,2024-02-05,ST09,CL04,2,24.0,0.0,48.0,16.8
O000498,2024-02-05,ST09,CL02,1,229.0,0.0,229.0,125.95
O000499,2024-02-05,ST03,CL01,1,79.0,0.0,79.0,39.5
O000500,2024-02-05,ST04,FW01,1,149.0,0.0,149.0,71.52
O000501,2024-02-05,ST05,FW02,1,219.0,0.0,219.0,109.5
O000502,2024-02-06,ST04,AC01,2,49.0,0.0,98.0,39.2
O000503,2024-02-06,ST11,AP02,1,299.0,0.0,299.0,137.54
O000504,2024-02-06,ST01,SB02,3,119.0,0.2,285.6,171.36
O000505,2024-02-06,ST07,AC04,2,139.0,0.0,278.0,125.1
O000506,2024-02-06,ST01,AP03,1,99.0,0.2,79.2,39.6
O000507,2024-02-06,ST03,AP04,2,89.0,0.2,142.4,74.76
O000508,2024-02-06,ST11,FW03,2,169.0,0.0,338.0,165.62
O000509,2024-02-06,ST03,AP02,1,299.0,0.0,299.0,137.54
O000510,2024-02-07,ST11,AP02,1,299.0,0.0,299.0,137.54
O000511,2024-02-07,ST10,SB02,1,119.0,0.0,119.0,57.12
O000512,2024-02-07,ST01,AP04,1,89.0,0.0,89.0,37.38
O000513,2024-02-07,ST02,AP02,2,299.0,0.0,598.0,275.08
O000514,2024-02-07,ST12,AP05,1,89.0,0.0,89.0,33.82
O000515,2024-02-07,ST08,AP04,2,89.0,0.0,178.0,74.76
O000516,2024-02-07,ST11,AP05,2,89.0,0.0,178.0,67.64
O000517,2024-02-07,ST11,TG01,1,349.0,0.0,349.0,202.42
O000518,2024-02-07,ST03,AP03,1,99.0,0.0,99.0,39.6
O000519,2024-02-07,ST12,FW03,2,169.0,0.0,338.0,165.62
O000520,2024-02-07,ST02,CK01,1,89.0,0.0,89.0,44.5
O000521,2024-02-07,ST07,AC04,1,139.0,0.2,111.2,62.55
O000522,2024-02-08,ST11,TG02,1,429.0,0.0,429.0,235.95
O000523,2024-02-08,ST11,AC01,2,49.0,0.0,98.0,39.2
O000524,2024-02-08,ST11,CK02,3,59.0,0.1,159.3,79.65
O000525,2024-02-08,ST06,AC05,3,35.0,0.0,105.0,34.65
O000526,2024-02-08,ST09,CL03,1,39.0,0.0,39.0,16.38
O000527,2024-02-08,ST03,AP05,2,89.0,0.0,178.0,67.64
O000528,2024-02-08,ST02,AC05,2,35.0,0.0,70.0,23.1
O000529,2024-02-08,ST08,AP05,1,89.0,0.2,71.2,33.82
O000530,2024-02-08,ST07,FW01,1,149.0,0.0,149.0,71.52
O000531,2024-02-08,ST03,FW04,2,69.0,0.1,124.2,55.2
O000532,2024-02-08,ST01,FW02,1,219.0,0.1,197.1,109.5
O000533,2024-02-08,ST06,AP01,1,249.0,0.1,224.1,109.56
O000534,2024-02-08,ST12,AC04,1,139.0,0.1,125.1,62.55
O000535,2024-02-08,ST04,AC04,2,139.0,0.0,278.0,125.1
O000536,2024-02-08,ST01,FW04,1,69.0,0.0,69.0,27.6
O000537,2024-02-09,ST12,AP04,1,89.0,0.0,89.0,37.38
O000538,2024-02-09,ST05,FW03,2,169.0,0.0,338.0,165.62
O000539,2024-02-09,ST11,AP01,1,249.0,0.0,249.0,109.56
O000540,2024-02-09,ST02,TG01,1,349.0,0.0,349.0,202.42
O000541,2024-02-09,ST11,TG01,1,349.0,0.0,349.0,202.42
O000542,2024-02-09,ST10,AP03,1,99.0,0.1,89.1,39.6
O000543,2024-02-09,ST11,TG01,1,349.0,0.0,349.0,202.42
O000544,2024-02-09,ST04,AP05,1,89.0,0.2,71.2,33.82
O000545,2024-02-09,ST03,AC01,2,49.0,0.2,78.4,39.2
O000546,2024-02-09,ST03,AP04,1,89.0,0.0,89.0,37.38
O000547,2024-02-09,ST09,FW03,2,169.0,0.1,304.2,165.62
O000548,2024-02-09,ST01,AC05,2,35.0,0.0,70.0,23.1
O000549,2024-02-09,ST03,FW03,1,169.0,0.0,169.0,82.81
O000550,2024-02-09,ST10,AP03,1,99.0,0.1,89.1,39.6
O000551,2024-02-10,ST05,FW01,3,149.0,0.0,447.0,214.56
O000552,2024-02-10,ST02,SB02,2,119.0,0.0,238.0,114.24
O000553,2024-02-10,ST12,CK01,3,89.0,0.1,240.3,133.5
O000554,2024-02-10,ST02,CL01,1,79.0,0.2,63.2,39.5
O000555,2024-02-10,ST01,AP04,2,89.0,0.0,178.0,74.76
O000556,2024-02-10,ST10,AC02,3,45.0,0.1,121.5,51.3
O000557,2024-02-10,ST09,FW02,1,219.0,0.0,219.0,109.5
O000558,2024-02-10,ST01,CK01,1,89.0,0.0,89.0,44.5
O000559,2024-02-10,ST02,AC02,2,45.0,0.1,81.0,34.2
O000560,2024-02-10,ST02,FW04,2,69.0,0.2,110.4,55.2
O000561,2024-02-10,ST04,CL04,1,24.0,0.1,21.6,8.4
O000562,2024-02-10,ST01,AC02,1,45.0,0.1,40.5,17.1
O000563,2024-02-10,ST01,FW03,1,169.0,0.2,135.2,82.81
O000564,2024-02-10,ST11,SB02,1,119.0,0.2,95.2,57.12
O000565,2024-02-10,ST10,CK01,1,89.0,0.0,89.0,44.5
O000566,2024-02-10,ST06,TG01,1,349.0,0.0,349.0,202.42
O000567,2024-02-10,ST11,AP03,1,99.0,0.0,99.0,39.6
O000568,2024-02-11,ST04,FW02,1,219.0,0.0,219.0,109.5
O000569,2024-02-11,ST11,AP02,1,299.0,0.0,299.0,137.54
O000570,2024-02-11,ST05,AP02,1,299.0,0.0,299.0,137.54
O000571,2024-02-11,ST09,CL02,1,229.0,0.0,229.0,125.95
O000572,2024-02-11,ST01,AP01,1,249.0,0.0,249.0,109.56
O000573,2024-02-11,ST01,AC04,1,139.0,0.0,139.0,62.55
O000574,2024-02-11,ST12,FW02,2,219.0,0.0,438.0,219.0
O000575,2024-02-11,ST03,AP04,2,89.0,0.0,178.0,74.76
O000576,2024-02-11,ST01,AP02,1,299.0,0.2,239.2,137.54
O000577,2024-02-11,ST12,AP02,2,299.0,0.0,598.0,275.08
O000578,2024-02-11,ST01,AC05,3,35.0,0.1,94.5,34.65
O000579,2024-02-11,ST03,AP03,2,99.0,0.0,198.0,79.2
O000580,2024-02-11,ST12,CL02,1,229.0,0.0,229.0,125.95
O000581,2024-02-11,ST09,AP02,2,299.0,0.1,538.2,275.08
O000582,2024-02-11,ST12,AC04,2,139.0,0.0,278.0,125.1
O000583,2024-02-11,ST09,AC01,2,49.0,0.0,98.0,39.2
O000584,2024-02-11,ST11,AP01,1,249.0,0.2,199.2,109.56
O000585,2024-02-11,ST05,AC04,1,139.0,0.0,139.0,62.55
O000586,2024-02-12,ST11,AP02,2,299.0,0.0,598.0,275.08
O000587,2024-02-12,ST08,AP05,1,89.0,0.2,71.2,33.82
O000588,2024-02-12,ST04,AC04,2,139.0,0.1,250.2,125.1
O000589,2024-02-12,ST11,AC04,1,139.0,0.1,125.1,62.55
O000590,2024-02-12,ST01,FW02,2,219.0,0.1,394.2,219.0
O000591,2024-02-12,ST04,AC05,1,35.0,0.2,28.0,11.55
O000592,2024-02-12,ST03,CL02,1,229.0,0.0,229.0,125.95
O000593,2024-02-12,ST11,AP02,2,299.0,0.2,478.4,275.08
O000594,2024-02-12,ST08,AC01,3,49.0,0.0,147.0,58.8
O000595,2024-02-12,ST06,SB01,2,279.0,0.1,502.2,290.16
O000596,2024-02-12,ST03,AP05,1,89.0,0.1,80.1,33.82
O000597,2024-02-12,ST04,SB02,1,119.0,0.1,107.1,57.12
O000598,2024-02-13,ST10,SB02,1,119.0,0.0,119.0,57.12
O000599,2024-02-13,ST12,AP01,1,249.0,0.0,249.0,109.56
O000600,2024-02-13,ST01,FW01,1,149.0,0.0,149.0,71.52
O000601,2024-02-13,ST11,TG02,1,429.0,0.0,429.0,235.95
O000602,2024-02-13,ST05,SB01,1,279.0,0.0,279.0,145.08
O000603,2024-02-13,ST01,AP04,2,89.0,0.0,178.0,74.76
O000604,2024-02-13,ST01,AC05,1,35.0,0.0,35.0,11.55
O000605,2024-02-13,ST06,AP03,1,99.0,0.1,89.1,39.6
O000606,2024-02-13,ST05,AP05,1,89.0,0.0,89.0,33.82
O000607,2024-02-13,ST10,AC02,1,45.0,0.0,45.0,17.1
O000608,2024-02-13,ST01,AP02,2,299.0,0.0,598.0,275.08
O000609,2024-02-13,ST07,TG01,2,349.0,0.2,558.4,404.84
O000610,2024-02-13,ST07,FW02,2,219.0,0.0,438.0,219.0
O000611,2024-02-13,ST09,AP03,1,99.0,0.1,89.1,39.6
O000612,2024-02-13,ST04,FW01,2,149.0,0.0,298.0,143.04
O000613,2024-02-13,ST05,AC03,2,129.0,0.0,258.0,121.26
O000614,2024-02-14,ST07,AP03,1,99.0,0.2,79.2,39.6
O000615,2024-02-14,ST03,FW02,1,219.0,0.0,219.0,109.5
O000616,2024-02-14,ST02,AP01,1,249.0,0.2,199.2,109.56
O000617,2024-02-14,ST01,AC04,1,139.0,0.2,111.2,62.55
O000618,2024-02-14,ST10,AP02,2,299.0,0.1,538.2,275.08
O000619,2024-02-14,ST01,AC04,2,139.0,0.0,278.0,125.1
O000620,2024-02-14,ST05,AC04,1,139.0,0.1,125.1,62.55
O000621,2024-02-14,ST01,SB02,1,119.0,0.0,119.0,57.12
O000622,2024-02-14,ST03,AP04,1,89.0,0.1,80.1,37.38
O000623,2024-02-14,ST07,CL04,1,24.0,0.0,24.0,8.4
O000624,2024-02-14,ST09,AC02,1,45.0,0.1,40.5,17.1
O000625,2024-02-14,ST06,TG02,1,429.0,0.0,429.0,235.95
O000626,2024-02-14,ST08,AC04,1,139.0,0.0,139.0,62.55
O000627,2024-02-14,ST11,AC01,2,49.0,0.0,98.0,39.2
O000628,2024-02-14,ST03,FW02,2,219.0,0.0,438.0,219.0
O000629,2024-02-14,ST08,AP05,2,89.0,0.0,178.0,67.64
O000630,2024-02-14,ST02,AC03,1,129.0,0.0,129.0,60.63
O000631,2024-02-15,ST12,AP04,1,89.0,0.2,71.2,37.38
O000632,2024-02-15,ST02,FW04,2,69.0,0.0,138.0,55.2
O000633,2024-02-15,ST05,AP04,1,89.0,0.1,80.1,37.38
O000634,2024-02-15,ST01,TG01,1,349.0,0.0,349.0,202.42
O000635,2024-02-15,ST04,AC03,2,129.0,0.0,258.0,121.26
O000636,2024-02-15,ST06,CL01,2,79.0,0.0,158.0,79.0
O000637,2024-02-15,ST10,AP01,1,249.0,0.0,249.0,109.56
O000638,2024-02-15,ST11,AC01,2,49.0,0.0,98.0,39.2
O000639,2024-02-15,ST07,SB02,1,119.0,0.0,119.0,57.12
O000640,2024-02-15,ST07,AP03,1,99.0,0.1,89.1,39.6
O000641,2024-02-15,ST10,CL02,1,229.0,0.0,229.0,125.95
O000642,2024-02-15,ST12,AP03,1,99.0,0.0,99.0,39.6
O000643,2024-02-15,ST11,AP03,1,99.0,0.0,99.0,39.6
O000644,2024-02-15,ST05,CK01,1,89.0,0.0,89.0,44.5
O000645,2024-02-15,ST07,AC01,1,49.0,0.0,49.0,19.6
O000646,2024-02-16,ST05,AC05,2,35.0,0.0,70.0,23.1
O000647,2024-02-16,ST05,AP03,1,99.0,0.0,99.0,39.6
O000648,2024-02-16,ST01,AP04,1,89.0,0.2,71.2,37.38
O000649,2024-02-16,ST04,AC01,1,49.0,0.1,44.1,19.6
O000650,2024-02-16,ST11,FW03,1,169.0,0.0,169.0,82.81
O000651,2024-02-16,ST12,AP02,1,299.0,0.2,239.2,137.54
O000652,2024-02-16,ST11,FW04,3,69.0,0.0,207.0,82.8
O000653,2024-02-16,ST03,FW04,1,69.0,0.2,55.2,27.6
O000654,2024-02-16,ST11,AC02,1,45.0,0.0,45.0,17.1
O000655,2024-02-16,ST08,AC01,1,49.0,0.1,44.1,19.6
O000656,2024-02-16,ST09,AP05,1,89.0,0.0,89.0,33.82
O000657,2024-02-17,ST12,AC01,1,49.0,0.0,49.0,19.6
O000658,2024-02-17,ST10,AP02,1,299.0,0.0,299.0,137.54
O000659,2024-02-17,ST10,AP04,1,89.0,0.2,71.2,37.38
O000660,2024-02-17,ST10,TG01,1,349.0,0.2,279.2,202.42
O000661,2024-02-17,ST11,SB01,1,279.0,0.1,251.1,145.08
O000662,2024-02-17,ST03,AC04,1,139.0,0.0,139.0,62.55
O000663,2024-02-17,ST09,CL02,1,229.0,0.2,183.2,125.95
O000664,2024-02-17,ST01,AC01,2,49.0,0.0,98.0,39.2
O000665,2024-02-17,ST07,AC04,1,139.0,0.0,139.0,62.55
O000666,2024-02-17,ST10,AC05,1,35.0,0.1,31.5,11.55
O000667,2024-02-17,ST03,FW02,2,219.0,0.0,438.0,219.0
O000668,2024-02-17,ST02,SB02,1,119.0,0.0,119.0,57.12
O000669,2024-02-17,ST10,AP03,1,99.0,0.1,89.1,39.6
O000670,2024-02-17,ST12,AP01,2,249.0,0.1,448.2,219.12
O000671,2024-02-17,ST05,AP02,1,299.0,0.0,299.0,137.54
O000672,2024-02-17,ST10,AP05,1,89.0,0.0,89.0,33.82
O000673,2024-02-17,ST11,AP03,1,99.0,0.0,99.0,39.6
O000674,2024-02-17,ST03,AP02,1,299.0,0.0,299.0,137.54
O000675,2024-02-18,ST04,AP02,1,299.0,0.0,299.0,137.54
O000676,2024-02-18,ST11,SB02,1,119.0,0.1,107.1,57.12
O000677,2024-02-18,ST07,AP01,1,249.0,0.0,249.0,109.56
O000678,2024-02-18,ST06,CL04,1,24.0,0.0,24.0,8.4
O000679,2024-02-18,ST04,AP03,1,99.0,0.0,99.0,39.6
O000680,2024-02-18,ST11,TG02,1,429.0,0.0,429.0,235.95
O000681,2024-02-18,ST11,AP03,3,99.0,0.0,297.0,118.8
O000682,2024-02-18,ST12,AP04,2,89.0,0.0,178.0,74.76
O000683,2024-02-18,ST01,AP03,3,99.0,0.0,297.0,118.8
O000684,2024-02-18,ST10,AP03,2,99.0,0.2,158.4,79.2
O000685,2024-02-18,ST03,FW02,1,219.0,0.1,197.1,109.5
O000686,2024-02-18,ST12,FW03,1,169.0,0.1,152.1,82.81
O000687,2024-02-18,ST05,AP02,1,299.0,0.0,299.0,137.54
O000688,2024-02-18,ST01,SB01,1,279.0,0.1,251.1,145.08
O000689,2024-02-18,ST03,CK01,2,89.0,0.0,178.0,89.0
O000690,2024-02-18,ST02,FW02,1,219.0,0.1,197.1,109.5
O000691,2024-02-18,ST03,CL04,1,24.0,0.0,24.0,8.4
O000692,2024-02-18,ST03,AP02,2,299.0,0.0,598.0,275.08
O000693,2024-02-18,ST09,AP05,3,89.0,0.1,240.3,101.46
O000694,2024-02-19,ST01,AP02,1,299.0,0.0,299.0,137.54
O000695,2024-02-19,ST12,AP02,1,299.0,0.1,269.1,137.54
O000696,2024-02-19,ST01,AP02,2,299.0,0.0,598.0,275.08
O000697,2024-02-19,ST05,AC01,1,49.0,0.2,39.2,19.6
O000698,2024-02-19,ST03,CK02,2,59.0,0.0,118.0,53.1
O000699,2024-02-19,ST03,AC05,1,35.0,0.0,35.0,11.55
O000700,2024-02-19,ST01,SB01,2,279.0,0.2,446.4,290.16
O000701,2024-02-19,ST12,FW02,3,219.0,0.1,591.3,328.5
O000702,2024-02-19,ST10,AP04,2,89.0,0.0,178.0,74.76
O000703,2024-02-19,ST09,CL01,1,79.0,0.2,63.2,39.5
O000704,2024-02-19,ST11,AC01,1,49.0,0.2,39.2,19.6
O000705,2024-02-19,ST11,AP02,1,299.0,0.0,299.0,137.54
O000706,2024-02-19,ST01,AP03,2,99.0,0.0,198.0,79.2
O000707,2024-02-19,ST10,TG02,1,429.0,0.0,429.0,235.95
O000708,2024-02-20,ST11,AC04,1,139.0,0.0,139.0,62.55
O000709,2024-02-20,ST07,AP03,1,99.0,0.2,79.2,39.6
O000710,2024-02-20,ST12,AP04,1,89.0,0.0,89.0,37.38
O000711,2024-02-20,ST11,FW01,1,149.0,0.0,149.0,71.52
O000712,2024-02-20,ST05,CK01,2,89.0,0.0,178.0,89.0
O000713,2024-02-20,ST10,AP05,2,89.0,0.1,160.2,67.64
O000714,2024-02-20,ST10,FW03,1,169.0,0.2,135.2,82.81
O000715,2024-02-20,ST11,AP01,2,249.0,0.0,498.0,219.12
O000716,2024-02-20,ST01,SB02,1,119.0,0.0,119.0,57.12
O000717,2024-02-20,ST02,FW02,1,219.0,0.1,197.1,109.5
O000718,2024-02-20,ST04,AP01,2,249.0,0.1,448.2,219.12
O000719,2024-02-21,ST02,AP02,2,299.0,0.0,598.0,275.08
O000720,2024-02-21,ST08,AC01,1,49.0,0.0,49.0,19.6
O000721,2024-02-21,ST05,AP02,1,299.0,0.2,239.2,137.54
O000722,2024-02-21,ST05,CK01,1,89.0,0.1,80.1,44.5
O000723,2024-02-21,ST12,AP05,1,89.0,0.0,89.0,33.82
O000724,2024-02-21,ST11,AP02,2,299.0,0.2,478.4,275.08
O000725,2024-02-21,ST05,AC03,3,129.0,0.0,387.0,181.89
O000726,2024-02-21,ST09,AC05,2,35.0,0.0,70.0,23.1
O000727,2024-02-21,ST06,CK02,1,59.0,0.0,59.0,26.55
O000728,2024-02-21,ST08,CK02,1,59.0,0.0,59.0,26.55
O000729,2024-02-21,ST10,FW03,1,169.0,0.2,135.2,82.81
O000730,2024-02-22,ST08,FW01,1,149.0,0.0,149.0,71.52
O000731,2024-02-22,ST01,SB01,1,279.0,0.0,279.0,145.08
O000732,2024-02-22,ST07,AP03,1,99.0,0.1,89.1,39.6
O000733,2024-02-22,ST11,TG01,1,349.0,0.0,349.0,202.42
O000734,2024-02-22,ST06,AC03,2,129.0,0.1,232.2,121.26
O000735,2024-02-22,ST12,AP04,2,89.0,0.0,178.0,74.76
O000736,2024-02-22,ST01,CL04,1,24.0,0.0,24.0,8.4
O000737,2024-02-22,ST06,AP05,1,89.0,0.0,89.0,33.82
O000738,2024-02-22,ST05,AP03,1,99.0,0.1,89.1,39.6
O000739,2024-02-22,ST09,AC03,1,129.0,0.1,116.1,60.63
O000740,2024-02-22,ST07,AC02,1,45.0,0.0,45.0,17.1
O000741,2024-02-22,ST06,AP01,1,249.0,0.1,224.1,109.56
O000742,2024-02-23,ST05,TG01,1,349.0,0.0,349.0,202.42
O000743,2024-02-23,ST06,AP02,1,299.0,0.1,269.1,137.54
O000744,2024-02-23,ST04,CK01,1,89.0,0.1,80.1,44.5
O000745,2024-02-23,ST11,FW04,1,69.0,0.0,69.0,27.6
O000746,2024-02-23,ST01,CL03,1,39.0,0.0,39.0,16.38
O000747,2024-02-23,ST05,TG01,1,349.0,0.0,349.0,202.42
O000748,2024-02-23,ST09,AC04,2,139.0,0.0,278.0,125.1
O000749,2024-02-23,ST07,AC03,1,129.0,0.2,103.2,60.63
O000750,2024-02-23,ST02,AP01,1,249.0,0.0,249.0,109.56
O000751,2024-02-23,ST02,AC05,1,35.0,0.2,28.0,11.55
O000752,2024-02-23,ST01,AP01,2,249.0,0.0,498.0,219.12
